dataset,field_id,type,description,coverage,alphaCount,userCount
analyst4,anl4_fs_guidances_advanced_af_nd_netprofita_minguidance,MATRIX,Minimum annual guidance value for adjusted net profit,1.0,1,1
analyst4,anl4_fs_guidances_advanced_af_nd_ptp_maxguidance,MATRIX,Maximum annual guidance value for Pretax income,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_ptp_minguidance,MATRIX,Minimum guidance value for pretax income on an annual basis,1.0,3,3
analyst4,anl4_fs_guidances_advanced_af_nd_ptpr_maxguidance,MATRIX,Maximum annual guidance value for reported pretax income (PTPR),1.0,1,1
analyst4,anl4_fs_guidances_advanced_af_nd_ptpr_minguidance,MATRIX,Reported Pretax income - minimum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_rd_exp_maxguidance,MATRIX,Maximum guidance value for Research and Development Expense on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_rd_exp_minguidance,MATRIX,Minimum guidance value for Research & Development Expense on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_sga_maxguidance,MATRIX,"The maximum guidance value for Selling, General & Administrative Expense",1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_sga_minguidance,MATRIX,"Minimum guidance value for Selling, General & Administrative Expense on an annual basis",1.0,1,1
analyst4,anl4_fs_guidances_advanced_af_nd_sh_equity_maxguidance,MATRIX,Maximum annual guidance value for Shareholder's Equity,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_sh_equity_minguidance,MATRIX,Minimum guidance value for Shareholder’s Equity,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_shr_maxguidance,MATRIX,Maximum guidance value for Shares,1.0,2,1
analyst4,anl4_fs_guidances_advanced_af_nd_shr_minguidance,MATRIX,Minimum guidance for shares on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_shrb_maxguidance,MATRIX,Maximum guidance value for Shares Basic for the annual period,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_shrb_minguidance,MATRIX,Minimum annual guidance value for Basic Shares (SHRB),1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_soe_maxguidance,MATRIX,Stock option expense - maximum guidance value for the annual period,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_soe_minguidance,MATRIX,Minimum guidance value for stock option expense on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_tbvps_maxguidance,MATRIX,Maximum annual guidance value for Tangible Book Value per Share,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_tbvps_minguidance,MATRIX,Minimum annual guidance value for Tangible Book Value per Share,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_totassets_maxguidance,MATRIX,Maximum guidance value for total assets on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_totassets_minguidance,MATRIX,Minimum annual guidance value for Total Assets,1.0,0,0
analyst4,anl4_fs_guidances_advanced_af_nd_totgw_maxguidance,MATRIX,Maximum guidance value for total goodwill on an annual basis,1.0,1,1
analyst4,anl4_fs_guidances_advanced_af_nd_totgw_minguidance,MATRIX,Minimum guidance value for Total Goodwill,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_bvps_maxguidance,MATRIX,Book Value Per Share – maximum guidance value among forecasts,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_bvps_minguidance,MATRIX,Minimum guidance value for Book Value per Share (BVPS),1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_capex_maxguidance,MATRIX,Maximum guidance value for capital expenditures (CAPEX),1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_capex_minguidance,MATRIX,Minimum guidance value for Capital Expenditures,1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_cff_maxguidance,MATRIX,Cash Flow from Financing maximum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_cff_minguidance,MATRIX,Minimum guidance value for Cash Flow From Financing,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_cfi_maxguidance,MATRIX,Maximum guidance value for Cash Flow from Investing,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_cfi_minguidance,MATRIX,Cash Flow from Investing minimum guidance value,1.0,2,2
analyst4,anl4_fs_guidances_advanced_qf_nd_cfo_maxguidance,MATRIX,Maximum guidance value for Cash Flow from Operations,1.0,20,3
analyst4,anl4_fs_guidances_advanced_qf_nd_cfo_minguidance,MATRIX,Minimum guidance value for Cash Flow from Operations,1.0,21,4
analyst4,anl4_fs_guidances_advanced_qf_nd_custom_eps_maxguidance,MATRIX,Custom Earnings per share - the highest guidance value,1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_custom_eps_minguidance,MATRIX,Custom Earnings per share - Minimum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_ebit_maxguidance,MATRIX,Maximum guidance value for EBIT,1.0,23,23
analyst4,anl4_fs_guidances_advanced_qf_nd_ebit_minguidance,MATRIX,Minimum guidance value for Earnings Before Interest and Taxes (EBIT),1.0,4,3
analyst4,anl4_fs_guidances_advanced_qf_nd_ebitda_maxguidance,MATRIX,Maximum guidance value for EBITDA,1.0,7,6
analyst4,anl4_fs_guidances_advanced_qf_nd_ebitda_minguidance,MATRIX,"Minimum guidance value for EBITDA (Earnings before interest, taxes, depreciation and amortization)",1.0,6,6
analyst4,anl4_fs_guidances_advanced_qf_nd_epsa_maxguidance,MATRIX,The maximum guidance value for adjusted earnings per share,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_epsa_minguidance,MATRIX,Minimum guidance value for adjusted EPS (excluding extraordinary items and stock option expenses),1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_epsr_maxguidance,MATRIX,Maximum guidance value for reported EPS,1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_epsr_minguidance,MATRIX,Minimum guidance value for reported EPS,1.0,2,2
analyst4,anl4_fs_guidances_advanced_qf_nd_fcf_maxguidance,MATRIX,Maximum guidance value for Free Cash Flow,1.0,4,4
analyst4,anl4_fs_guidances_advanced_qf_nd_fcf_minguidance,MATRIX,Minimum guidance value for Free Cash Flow,1.0,4,4
analyst4,anl4_fs_guidances_advanced_qf_nd_fcfps_maxguidance,MATRIX,The maximum guidance value for free cash flow per share,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_fcfps_minguidance,MATRIX,Free cash flow per share minimum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_ffo_maxguidance,MATRIX,Maximum guidance value for Funds from Operation,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_ffo_minguidance,MATRIX,Funds from operation - minimum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_ffoa_maxguidance,MATRIX,Adjusted funds from operation - maximum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_ffoa_minguidance,MATRIX,Minimum guidance value for Adjusted funds from operation,1.0,2,1
analyst4,anl4_fs_guidances_advanced_qf_nd_grossincome_maxguidance,MATRIX,Maximum guidance value for Gross Income,1.0,2,2
analyst4,anl4_fs_guidances_advanced_qf_nd_grossincome_minguidance,MATRIX,Minimum guidance value for Gross Income,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_netdebt_maxguidance,MATRIX,Maximum guidance value for Net Debt,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_netdebt_minguidance,MATRIX,Minimum guidance value for Net Debt,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_netprofit_maxguidance,MATRIX,Maximum guidance value for Net Profit,1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_netprofit_minguidance,MATRIX,Net profit minimum guidance value,1.0,6,6
analyst4,anl4_fs_guidances_advanced_qf_nd_netprofita_maxguidance,MATRIX,Maximum guidance value for Adjusted net income,1.0,262,211
analyst4,anl4_fs_guidances_advanced_qf_nd_netprofita_minguidance,MATRIX,Minimum guidance value for adjusted net income,1.0,428,377
analyst4,anl4_fs_guidances_advanced_qf_nd_ptp_maxguidance,MATRIX,Maximum guidance value for pretax income (PTP),1.0,11,10
analyst4,anl4_fs_guidances_advanced_qf_nd_ptp_minguidance,MATRIX,Minimum guidance value for Pretax income,1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_ptpr_maxguidance,MATRIX,Maximum guidance value for Reported Pretax Income,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_ptpr_minguidance,MATRIX,Minimum guidance value for reported pretax income (PTPR),1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_rd_exp_maxguidance,MATRIX,Maximum guidance value for Research and Development expense,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_rd_exp_minguidance,MATRIX,Minimum guidance value for Research and Development Expense,1.0,2,2
analyst4,anl4_fs_guidances_advanced_qf_nd_sga_maxguidance,MATRIX,Maximum guidance value for SG&A expenses,1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_sga_minguidance,MATRIX,"Selling, General and Administrative Expense - minimum guidance value",1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_sh_equity_maxguidance,MATRIX,Maximum guidance value for Total Shareholders’ Equity,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_sh_equity_minguidance,MATRIX,Minimum guidance value for Shareholders' Equity,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_shr_maxguidance,MATRIX,The maximum guidance for Shares,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_shr_minguidance,MATRIX,Minimum guidance value for Shares,1.0,2,2
analyst4,anl4_fs_guidances_advanced_qf_nd_shrb_maxguidance,MATRIX,Maximum guidance value for basic shares (SHRB),1.0,1,1
analyst4,anl4_fs_guidances_advanced_qf_nd_shrb_minguidance,MATRIX,Minimum guidance value for Shares Basic,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_soe_maxguidance,MATRIX,Maximum guidance value for stock option expense (SOE),1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_soe_minguidance,MATRIX,Stock option expense - minimum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_tbvps_maxguidance,MATRIX,Tangible Book Value per Share maximum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_tbvps_minguidance,MATRIX,Tangible Book Value per Share - minimum guidance value,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_totassets_maxguidance,MATRIX,Maximum guidance value for Total Assets,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_totassets_minguidance,MATRIX,Minimum guidance value for Total Assets,1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_totgw_maxguidance,MATRIX,"Maximum guidance value for Total Goodwill, i.e., the upper bound of the provided guidance range",1.0,0,0
analyst4,anl4_fs_guidances_advanced_qf_nd_totgw_minguidance,MATRIX,Minimum guidance value for Total Goodwill,1.0,0,0
analyst4,anl4_fs_guidances_basic_af_nd_cfps_maxguidance,MATRIX,Maximum guidance value for Cash Flow Per Share on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_basic_af_nd_cfps_minguidance,MATRIX,Minimum guidance value for Cash Flow Per Share on an annual basis,1.0,0,0
analyst4,anl4_fs_guidances_basic_af_nd_div_maxguidance,MATRIX,Maximum guidance value for Dividend per share on an annual basis,1.0,16,15
analyst4,anl4_fs_guidances_basic_af_nd_div_minguidance,MATRIX,Minimum guidance value for Dividend per share on an annual basis,1.0,4,4
analyst4,anl4_fs_guidances_basic_af_nd_eps_maxguidance,MATRIX,Maximum guidance value for Earnings Per Share on an annual basis,1.0,1,1
analyst4,anl4_fs_guidances_basic_af_nd_eps_minguidance,MATRIX,Minimum guidance value for Earnings Per Share on an annual basis,1.0,14,2
analyst4,anl4_fs_guidances_basic_af_nd_eps_value,MATRIX,Earnings Per Share — guidance value for annual frequency,0.3506,0,0
analyst4,anl4_fs_guidances_basic_af_nd_sales_maxguidance,MATRIX,Maximum guidance value for annual sales,1.0,0,0
analyst4,anl4_fs_guidances_basic_af_nd_sales_minguidance,MATRIX,Minimum sales guidance for the annual period,1.0,2,2
analyst4,anl4_fs_guidances_basic_af_nd_sales_value,MATRIX,Sales — guidance value for the annual period,0.415,12,9
analyst4,anl4_fs_guidances_basic_qf_nd_cfps_maxguidance,MATRIX,Upper bound of the company’s Cash Flow Per Share guidance range,1.0,1,1
analyst4,anl4_fs_guidances_basic_qf_nd_cfps_minguidance,MATRIX,Lower bound of the company’s Cash Flow Per Share guidance range,1.0,0,0
analyst4,anl4_fs_guidances_basic_qf_nd_div_maxguidance,MATRIX,Upper bound of the company’s Dividend per share guidance range,1.0,0,0
analyst4,anl4_fs_guidances_basic_qf_nd_div_minguidance,MATRIX,Lower bound of the company’s Dividend per share guidance range,1.0,3,3
analyst4,anl4_fs_guidances_basic_qf_nd_eps_maxguidance,MATRIX,Upper bound of the company’s EPS guidance range,1.0,3,3
analyst4,anl4_fs_guidances_basic_qf_nd_eps_minguidance,MATRIX,Lower bound of the company’s EPS guidance range,1.0,3,3
analyst4,anl4_fs_guidances_basic_qf_nd_eps_value,MATRIX,Current EPS guidance value,0.2928,9,8
analyst4,anl4_fs_guidances_basic_qf_nd_sales_maxguidance,MATRIX,Upper bound of the company’s Sales guidance range,1.0,16,8
analyst4,anl4_fs_guidances_basic_qf_nd_sales_minguidance,MATRIX,Lower bound of the company’s Sales guidance range,1.0,11,3
analyst4,anl4_fs_guidances_basic_qf_nd_sales_value,MATRIX,Current Sales guidance value,0.3271,0,0
analyst4,anl4_fsactualafv4_actual,VECTOR,Announced financial data,0.764,22,22
analyst4,anl4_fsactualafv4_item,VECTOR,Financial item,0.7877,2701,2030
analyst4,anl4_fsactualqfv4_actual,VECTOR,Announced financial data,0.766,7,7
analyst4,anl4_fsactualqfv4_item,VECTOR,Financial item,0.7773,138,94
analyst4,anl4_fsdetailltv4v104_item,VECTOR,Financial item,0.7968,3454,2310
analyst4,anl4_fsdetailrecv4v104_item,VECTOR,Financial item,0.8025,5304,1655
analyst4,anl4_fsdtlestmtafv4_item,VECTOR,Financial item,0.7902,4145,2366
analyst4,anl4_fsdtlestmtbscqv104_item,VECTOR,Financial item,0.7904,1107,468
analyst4,anl4_fsdtlestmtbscv104_item,VECTOR,Financial item,0.8087,910,810
analyst4,anl4_fsdtlestmtqfv4_item,VECTOR,Financial item,0.729,462,386
analyst4,anl4_fsdtlestmtsafv4_item,VECTOR,Financial item,0.3145,31,19
analyst4,anl4_fsgdncbscv4_maxguidance,VECTOR,Max guidance value,0.3216,66,65
analyst4,anl4_fsgdncbscv4_minguidance,VECTOR,Minimum guidance value,0.3216,37,37
analyst4,anl4_fsguidanceafv4_item,VECTOR,Financial item,0.4535,43,29
analyst4,anl4_fsguidanceafv4_maxguidance,VECTOR,Maximum guidance value,0.4535,5,5
analyst4,anl4_fsguidanceafv4_minguidance,VECTOR,Min guidance value,0.4535,6,5
analyst4,anl4_fsguidancebasicqfv4_item,VECTOR,Financial item,0.3216,3770,2513
analyst4,anl4_fsguidanceqfv4_item,VECTOR,Financial item,0.3053,2167,1636
analyst4,anl4_fsguidanceqfv4_maxguidance,VECTOR,Max guidance value,0.3053,121,99
analyst4,anl4_fsguidanceqfv4_minguidance,VECTOR,Min guidance value,0.3053,110,80
analyst4,anl4_gric_flag,MATRIX,Gross income - forecast type (revision/new/...),0.8951,10160,5536
analyst4,anl4_gric_high,MATRIX,Gross income - The highest estimation,0.6026,873,455
analyst4,anl4_gric_low,MATRIX,Gross income - The lowest estimation,0.6026,2004,955
analyst4,anl4_gric_mean,MATRIX,Gross income - mean of estimations,0.6026,660,410
analyst4,anl4_gric_median,MATRIX,Gross income - median of estimations,0.6026,1188,741
analyst4,anl4_gric_number,MATRIX,Gross income - number of estimations,0.6026,1329,996
analyst4,anl4_gric_std,MATRIX,Gross income - std of estimations,0.4073,3707,2533
analyst4,anl4_gric_value,MATRIX,Gross income- announced financial value,0.6954,2206,1444
analyst4,anl4_guiafv4_est,VECTOR,Estimation value,0.6994,49,27
analyst4,anl4_guibasicqfv4_est,VECTOR,Estimation value,0.4814,2777,2012
analyst4,anl4_guiqfv4_est,VECTOR,Estimation value,0.4849,1813,1413
analyst4,anl4_hold,VECTOR,The number of recommendations not clear about short or long the instrument,0.6243,940,841
analyst4,anl4_mark,VECTOR,Recommendation consensus score,0.6243,781,406
analyst4,anl4_median_capexp,MATRIX,Capital Expenditures - median of estimations,0.6173,469,239
analyst4,anl4_median_epsreported,MATRIX,GAAP Earnings per share - median of estimations,0.7153,3832,1453
analyst4,anl4_medianepsbfam,MATRIX,"Earnings before interest, taxes, depreciation and amortization - median of estimations",0.5831,1057,738
analyst4,anl4_netdebt_flag,MATRIX,Net debt - forecast type (revision/new/...),0.8602,16615,6743
analyst4,anl4_netdebt_high,MATRIX,Net debt - the highest estimation,0.5156,171,131
analyst4,anl4_netdebt_low,MATRIX,Net debt - the lowest estimation,0.5156,292,163
analyst4,anl4_netdebt_mean,MATRIX,Net debt - mean of estimations,0.5156,488,288
analyst4,anl4_netdebt_median,MATRIX,Net Debt - median of estimations,0.5156,125,80
analyst4,anl4_netdebt_number,MATRIX,Net debt - Number of estimations,0.5156,352,280
analyst4,anl4_netprofit_flag,MATRIX,Net profit - forecast type (revision/new/...),0.8778,13716,6675
analyst4,anl4_netprofit_high,MATRIX,Net Profit - The highest estimation,0.7667,577,374
analyst4,anl4_netprofit_low,MATRIX,Net Profit - The Lowest Estimation,0.7667,1469,891
analyst4,anl4_netprofit_mean,MATRIX,Net profit - mean of estimations,0.7667,736,528
analyst4,anl4_netprofit_median,MATRIX,Net profit - Median of estimations,0.7667,1129,797
analyst4,anl4_netprofit_number,MATRIX,Net profit - number of estimations,0.7667,10304,6467
analyst4,anl4_netprofit_std,MATRIX,Net profit - standard deviation of estimations,0.5996,449,315
analyst4,anl4_netprofit_value,MATRIX,Net profit- announced financial value,1.0,1584,558
analyst4,anl4_netprofita_high,MATRIX,Adjusted Net Income - the highest estimation,0.7511,1048,732
analyst4,anl4_netprofita_low,MATRIX,Adjusted net income - the lowest estimation,0.7511,4090,1517
analyst4,anl4_netprofita_mean,MATRIX,Adjusted net income - mean of estimations,0.7511,1428,937
analyst4,anl4_netprofita_median,MATRIX,Adjusted net income - median of estimations,0.7511,759,583
analyst4,anl4_netprofita_number,MATRIX,Adjusted net income - number of estimations,0.7511,2697,1920
analyst4,anl4_netprofita_std,MATRIX,Adjusted net income - std of estimations,0.5041,265,158
analyst4,anl4_netprofita_value,MATRIX,Adjusted net income- announced financial value,0.9312,954,604
analyst4,anl4_norec,VECTOR,The number of brokers with no recommendation,0.6243,69,62
analyst4,anl4_ptp_flag,MATRIX,Pretax income - forecast type (revision/new/...),0.8289,26234,10190
analyst4,anl4_ptp_high,MATRIX,Pretax income - the highest estimation,0.7327,3390,2818
analyst4,anl4_ptp_low,MATRIX,Pretax income - the lowest estimation,0.7327,4573,1397
analyst4,anl4_ptp_mean,MATRIX,Pretax income - mean of estimations,0.7327,807,434
analyst4,anl4_ptp_median,MATRIX,Pretax income - median of estimations,0.7327,735,426
analyst4,anl4_ptp_number,MATRIX,Pretax Income - number of estimations,0.7327,6496,3971
analyst4,anl4_ptp_value,MATRIX,Pretax income- announced financial value,0.9431,1648,1186
analyst4,anl4_ptpr_flag,MATRIX,Reported Pretax income - forecast type (revision/new/...),0.9008,10386,5118
analyst4,anl4_ptpr_high,MATRIX,Reported pretax income - the highest estimation,0.4083,335,176
analyst4,anl4_ptpr_low,MATRIX,Reported Pretax Income - The Lowest Estimation,0.4083,2862,1160
analyst4,anl4_ptpr_mean,MATRIX,Reported Pretax income - mean of estimations,0.4083,269,141
analyst4,anl4_ptpr_median,MATRIX,Reported pretax income - Median of estimations,0.4083,371,255
analyst4,anl4_ptpr_number,MATRIX,Reported Pretax Income - number of estimations,0.4083,9735,3943
analyst4,anl4_qf_az_cfps_mean,MATRIX,Cash Flow Per Share - average of estimations,0.3273,249,118
analyst4,anl4_qf_az_cfps_median,MATRIX,Cash Flow Per Share - Median value among forecasts,0.3273,103,44
analyst4,anl4_qf_az_cfps_number,MATRIX,Cash Flow Per Share - number of estimations,0.3273,68,43
analyst4,anl4_qf_az_div_mean,MATRIX,Dividend per share - average of estimations,0.4857,70,38
analyst4,anl4_qf_az_div_median,MATRIX,Dividend per share - median of estimations,0.4857,49,39
analyst4,anl4_qf_az_div_number,MATRIX,Dividend per share - number of estimations,0.4857,58,41
analyst4,anl4_qf_az_dts_spe,MATRIX,Earnings per share - std of estimations,0.571,1592,1025
analyst4,anl4_qf_az_eps,MATRIX,"EPS - aggregation on estimations, 50th percentile",0.7848,559,324
analyst4,anl4_qf_az_eps_mean,MATRIX,Earnings per share - mean of estimations,0.7848,1117,650
analyst4,anl4_qf_az_eps_number,MATRIX,Earnings per share - number of estimations,0.7848,11515,5059
analyst4,anl4_qf_az_hgih_spe,MATRIX,Earnings per share - The highest estimation,0.7848,583,344
analyst4,anl4_qf_az_hgih_spfc,MATRIX,"Cash Flow - The highest estimation, per share",0.3273,255,79
analyst4,anl4_qf_az_hgih_vid,MATRIX,Dividend per share - The highest estimation,0.4857,106,69
analyst4,anl4_qf_az_wol_spe,MATRIX,Earnings per share - The lowest estimation,0.7848,506,276
analyst4,anl4_qf_az_wol_spfc,MATRIX,Cash Flow Per Share - The lowest estimation,0.3273,105,52
analyst4,anl4_qf_az_wol_vid,MATRIX,Dividend per share - The lowest value among forecasts,0.4857,178,135
analyst4,anl4_qfd1_az_cfps_median,MATRIX,Cash Flow Per Share - Median value among forecasts,0.3273,163,58
analyst4,anl4_qfd1_az_cfps_number,MATRIX,Cash Flow Per Share - number of estimations,0.3273,60,49
analyst4,anl4_qfd1_az_div_median,MATRIX,Dividend per share - median of estimations,0.4857,99,52
analyst4,anl4_qfd1_az_div_number,MATRIX,Dividend per share - number of estimations,0.4857,71,50
analyst4,anl4_qfd1_az_dts_spe,MATRIX,Earnings per share - std of estimations,0.571,1492,999
analyst4,anl4_qfd1_az_eps_number,MATRIX,Earnings per share - number of estimations,0.7848,6845,4010
analyst4,anl4_qfd1_az_hgih_spe,MATRIX,Earnings per share - The highest estimation,0.7848,719,348
analyst4,anl4_qfd1_az_hgih_spfc,MATRIX,"Cash Flow - The highest estimation, per share",0.3273,119,54
analyst4,anl4_qfd1_az_hgih_vid,MATRIX,Dividend per share - The highest estimation,0.4857,83,54
analyst4,anl4_qfd1_az_wol_spe,MATRIX,Earnings per share - The lowest estimation,0.7848,446,265
analyst4,anl4_qfd1_az_wol_spfc,MATRIX,Cash Flow Per Share - The lowest estimation,0.3273,80,50
analyst4,anl4_qfd1_az_wol_vid,MATRIX,Dividend per share - The lowest value among forecasts,0.4857,158,125
analyst4,anl4_qfd1_azeps,MATRIX,"EPS - aggregation on estimations, 50th percentile",0.7848,504,271
analyst4,anl4_qfv4_actual,VECTOR,Announced financial data,0.9925,485,453
analyst4,anl4_qfv4_cfps_high,MATRIX,Cash Flow Per Share - The highest estimation for the quarter,0.3977,10,9
analyst4,anl4_qfv4_cfps_low,MATRIX,Cash Flow Per Share - The lowest estimation,0.3977,16,15
analyst4,anl4_qfv4_cfps_mean,MATRIX,Cash Flow Per Share - average of estimations,0.3977,11,11
analyst4,anl4_qfv4_cfps_median,MATRIX,Cash Flow Per Share - Median value among forecasts,0.3977,9,9
analyst4,anl4_qfv4_cfps_number,MATRIX,Cash Flow Per Share - number of estimations,0.3977,13,13
analyst4,anl4_qfv4_div_high,MATRIX,Dividend per share - The highest estimation,0.6151,32,29
analyst4,anl4_qfv4_div_low,MATRIX,Dividend per share - The lowest estimation,0.6151,92,86
analyst4,anl4_qfv4_div_mean,MATRIX,Dividend per share - mean of estimations,0.6151,13,13
analyst4,anl4_qfv4_div_median,MATRIX,Dividend per share - median of estimations,0.6151,31,27
analyst4,anl4_qfv4_div_number,MATRIX,Dividend - number of estimations,0.6151,27,22
analyst4,anl4_qfv4_dts_spe,MATRIX,Earnings per share - standard deviation of estimations,0.7237,1056,734
analyst4,anl4_qfv4_eps_high,MATRIX,Earnings per share - The highest estimation,1.0,118,56
analyst4,anl4_qfv4_eps_low,MATRIX,Earnings per share - The lowest estimation,1.0,96,52
analyst4,anl4_qfv4_eps_mean,MATRIX,Earnings per share - mean of estimations,1.0,120,93
analyst4,anl4_qfv4_eps_number,MATRIX,Earnings per share - number of estimations,1.0,1289,993
analyst4,anl4_qfv4_maxguidance,VECTOR,Max guidance value,0.4849,3050,2096
analyst4,anl4_qfv4_median_eps,MATRIX,Earnings per share - median of estimations,1.0,93,71
analyst4,anl4_qfv4_minguidance,VECTOR,Min guidance value,0.4849,2551,1775
analyst4,anl4_rd_exp_flag,MATRIX,Research and Development Expense - forecast type (revision/new/...),0.9754,4226,2394
analyst4,anl4_rd_exp_high,MATRIX,Research and Development Expense - the highest estimation,0.2918,220,123
analyst4,anl4_rd_exp_low,MATRIX,Research and Development Expense - the lowest estimation,0.2918,3148,1322
analyst4,anl4_rd_exp_mean,MATRIX,Research and Development Expense - mean of estimations,0.2918,4047,3039
analyst4,anl4_rd_exp_median,MATRIX,Research and Development Expense - Median of estimations,0.2918,192,115
analyst4,anl4_rd_exp_number,MATRIX,Research and Development Expense - Number of Estimations,0.2918,251,159
analyst4,anl4_tbve_ft,MATRIX,Tangible Book Value per Share - forecast type (revision/new/...),0.9305,10582,5617
analyst4,anl4_tbvps_high,MATRIX,Tangible Book Value per Share - The highest estimation,0.3321,167,134
analyst4,anl4_tbvps_low,MATRIX,Tangible Book Value per Share - The lowest estimation,0.3321,371,280
analyst4,anl4_tbvps_mean,MATRIX,Tangible Book Value per Share - mean of estimations,0.3321,281,199
analyst4,anl4_tbvps_median,MATRIX,Tangible Book Value per Share - median of estimations,0.3321,152,93
analyst4,anl4_tbvps_number,MATRIX,Tangible Book Value per Share - number of estimations,0.3321,1809,1671
analyst4,anl4_tot_gw_ft,MATRIX,Total Goodwill - forecast type (revision/new/...),0.8515,7397,1960
analyst4,anl4_total_rec,VECTOR,The total number of recommendations,0.6243,2540,1651
analyst4,anl4_totassets_flag,MATRIX,Total Assets - forecast type (revision/new/...),0.8122,13174,5355
analyst4,anl4_totassets_high,MATRIX,Total Assets - The highest estimation,0.7213,708,411
analyst4,anl4_totassets_low,MATRIX,Total Assets - The lowest estimation,0.7213,2287,1196
analyst4,anl4_totassets_mean,MATRIX,Total Assets - mean of estimations,0.7213,526,324
analyst4,anl4_totassets_median,MATRIX,Total Assets - median of estimations,0.7213,453,297
analyst4,anl4_totassets_number,MATRIX,Total Assets - number of estimations,0.7213,5945,3740
analyst4,anl4_totassets_std,MATRIX,Total Assets - standard deviation of estimations,0.3233,1275,1094
analyst4,anl4_totassets_value,MATRIX,Total Assets - actual value,0.6486,1308,497
analyst4,anl4_totgw_high,MATRIX,Total Goodwill - The highest estimation,0.5374,160,105
analyst4,anl4_totgw_low,MATRIX,Total Goodwill - The lowest estimation,0.5374,180,116
analyst4,anl4_totgw_mean,MATRIX,Total Goodwill - mean of estimations,0.5374,223,97
analyst4,anl4_totgw_median,MATRIX,Total Goodwill - median of estimations,0.5374,154,102
analyst4,anl4_totgw_number,MATRIX,Total Goodwill - number of estimations,0.5374,258,161
analyst4,anl4_under,VECTOR,The number of Underweight recommendations,0.6243,117,86
analyst4,avg_capex_quarterly_estimate,MATRIX,The arithmetic average of broker estimates for capital expenditures in the current quarter.,0.6442,4,2
