dataset,field_id,type,description,coverage,alphaCount,userCount
model77,mdl77_industryrrelativevaluefactor_curindep_,MATRIX,"Industry Relative TTM EPS-to-Price: It is defined as a stock's trailing 12-month earnings per share before extra items-to-price ratio (EP) less the average of the EPs of all stocks in the same industry, deflated by the standard deviation of these EPs.",0.9516,34,21
model77,mdl77_industryrrelativevaluefactor_curindfcfp_,MATRIX,Industry Relative TTM Free Cash Flow-to-Price: It is defined as a stock's trailing 12-month free cash flow-to-price ratio (FCFP) less the average of the FCFPs of all stocks in the same industry deflated by the standard deviation of the FCFPs of all stocks in the same relative universe.,0.9307,5,4
model77,mdl77_industryrrelativevaluefactor_curindfwdep_,MATRIX,"Industry Relative Leading 4-QTRs EPS to Price: It is defined as a stock's next 4-quarter's analysts' consensus earnings estimates-to-price ratio (FwdEP) less the average of the FwdEPs of all stocks in the same industry, deflated by the standard deviation of these FwdEPs",0.9335,22,16
model77,mdl77_industryrrelativevaluefactor_curindocfp_,MATRIX,Industry Relative TTM Oper Cash Flow-to-Price: It is defined as a stock's trailing 12-month operating cash flow-to-price ratio (OCFP) less the average of the OCFPs of all stocks in the same industry deflated by the standard deviation of the OCFPs of all stocks in the same relative universe.,0.9338,6,6
model77,mdl77_industryrrelativevaluefactor_curindocfta_,MATRIX,"Industry Relative TTM Oper Cash Flow-to-Total Assets: It is defined as a stock's trailing 12-month operating cash flow-to-total assets ratio (OCFTA) less the average of the OCFTA of all stocks in the same industry, deflated by the standard deviation of the OCFTAs of all stocks in the same relative universe.",0.9307,38,22
model77,mdl77_industryrrelativevaluefactor_curindsp_,MATRIX,Industry Relative TTM Sales-to-Price: It is defined as a stock's trailing 12-month sales-to-price ratio (SP) less the average of the SPs of all stocks in the same industry deflated by the standard deviation of the SPs of all stocks in the same relative universe.,0.9389,2,2
model77,mdl77_investorsentimentmodule,MATRIX,Investor Sentiment Module,0.9838,33,21
model77,mdl77_liquidityriskfactor_altmanz,MATRIX,Altman Z Score: Altman Z = 1.2* (Current Assets - Current Liabilities)/TA + 1.4*Retained Earnings/TA + 3.3*Earnings before Interest and Taxes/TA + 0.6*Market Value of Preferred and Common Equity/Book Value of Total Liabilities + 1.0*Sales/TA where TA denotes total assets.,0.7733,7,7
model77,mdl77_liquidityriskfactor_astcomp,MATRIX,Asset Composition: It is defined as the total current assets from the most recent quarter divided by the total assets from the most recent quarter.,0.8361,2,2
model77,mdl77_liquidityriskfactor_atmcallvol,MATRIX,At the Money Call Option Implied Volatility: It is defined as the time-weighted average implied volatility of the nearest-to-expiration and next-nearest to expiration at the money call option contracts,0.8713,5,5
model77,mdl77_liquidityriskfactor_atmputvol,MATRIX,At the Money Put Option Implied Volatility: It is defined as the time-weighted average implied volatility of the nearest-to-expiration and next-nearest to expiration at the money put option contracts.,0.8725,20,12
model77,mdl77_liquidityriskfactor_bap20d,MATRIX,A proxy to market liquidity based on the difference between the highest price that a buyer is willing to pay for an asset and the lowest price that a seller is willing to accept.,1.0,8,5
model77,mdl77_liquidityriskfactor_beta,MATRIX,60-Month Beta: It is defined as 0.67 times the 60-month beta plus 0.33. Beta is the covariance between a stock's monthly return and the monthly S&P 500 index return in the prior 60-month period divided by the variance of the monthly S&P 500 index return in the same period.,0.967,13,6
model77,mdl77_liquidityriskfactor_betasigma,MATRIX,Product of Beta and Sigma: It is defined as the product of the adjusted 60-month Beta and 60-month Sigma (standard deviation of monthly price returns).,0.8259,2,2
model77,mdl77_liquidityriskfactor_booklev,MATRIX,Book Leverage: It is defined as the most recently reported quarterly total assets divided by the book equity.,1.0,11,10
model77,mdl77_liquidityriskfactor_cashratio,MATRIX,Cash & Equivalents-to-Current Liabilities: It is defined as the most recently reported quarterly cash & equivalents divided by current liabilities.,0.835,8,7
model77,mdl77_liquidityriskfactor_cfleverage,MATRIX,Cash Flow Leverage: It is defined as the total liabilities divided by the trailing 12-month operating cash flow.,0.8938,5,5
model77,mdl77_liquidityriskfactor_covol,MATRIX,60-Month Trading Volume Trend: It is defined as the slope of the least squares regression line of the last 60 months of monthly trading volume against time.,0.841,2,2
model77,mdl77_liquidityriskfactor_curratio,MATRIX,Current Ratio: It is defined as the reported current assets from the most recent quarter divided by the current liabilities from the most recent quarter.,0.8334,12,11
model77,mdl77_liquidityriskfactor_cvvolp20d,MATRIX,20-Day Volume Volatility to Price Volatility: It is defined as the coefficient of variation of the last 20 days of closing prices divided by the coefficient of variation of daily trading volume for the same time period.,1.0,8,5
model77,mdl77_liquidityriskfactor_dcc,MATRIX,Current Cash Flow Debt Coverage Ratio: It is defined as the most recently reported quarterly cash flow from operations less the cash dividends divided by the current interest-bearing debt.,0.7485,4,3
model77,mdl77_liquidityriskfactor_debtcf,MATRIX,The sum of the most recent reported long-term debt and short-term interest-bearing debt divided by the trailing 12-month cash flow.,0.8629,18,11
model77,mdl77_liquidityriskfactor_divcov,MATRIX,Company's trailing 1-year profits scaled by its annual dividends.,0.5244,8,7
model77,mdl77_liquidityriskfactor_ed,MATRIX,Long-term Debt-to-Equity: It is defined as the most recently reported total long-term debt divided by total book equity.,1.0,13,11
model77,mdl77_liquidityriskfactor_flowratio,MATRIX,Flow Ratio: It is defined as the difference between current assets and cash & equivalents divided by the difference between current liabilities and short-term debt. All items are from the most recent quarter.,0.8266,159,61
model77,mdl77_liquidityriskfactor_gear,MATRIX,Capital Gearing Ratio: It is defined as the long-term debt divided by the difference between total assets and current liability.,1.0,3,3
model77,mdl77_liquidityriskfactor_growdura,MATRIX,"Growth Duration: It is defined as the natural log of the ratio of a stock's leading 12-month PE to the leading 12-month PE of the market divided by the natural log of the ratio of 1 plus the stock's total growth rate, defined as the long-term growth rate plus indicated annual dividend yield, to the total growth rate of the market, defined similarly. The factor is ranked in ascending order.",0.8611,7,6
model77,mdl77_liquidityriskfactor_idb,MATRIX,Basic Defensive Interval: It measures how many days that a company can cover its daily operating expenses (cost of goods sold and SG&A) by only using its cash and receivables on its balance sheet.,0.8616,2,2
model77,mdl77_liquidityriskfactor_impduration,MATRIX,"Implied Equity Duration: It is an equity risk measure based on Macaulay's traditional measure of bond duration. It combines book value, expected growth, expected profitability, and current stock trading price.",0.9516,46,21
model77,mdl77_liquidityriskfactor_iqa,MATRIX,Asset Quality Index: It is defined as the year-over-year change of 1 minus the ratio of current assets plus PP&E divided by total assets.,0.8105,1,1
model77,mdl77_liquidityriskfactor_lfd,MATRIX,The sum of the trailing 12-month pretax income and the trailing 12-month interest expense divided by the trailing 12-month pretax income.,0.9568,1,1
model77,mdl77_liquidityriskfactor_liqcoeff,MATRIX,Liquidity Coefficient: It is the slope of the regression between the monthly stock trading turnover ratio (X) and the contemporary monthly stock price returns (Y).,0.9333,4,2
model77,mdl77_liquidityriskfactor_mad3yttmni,MATRIX,3-yr MAD of TTM Net Income: It is defined as the mean absolute deviation of the last 12 quarters' trailing 12-month net income deflated by the average of total assets.,0.9051,70,39
model77,mdl77_liquidityriskfactor_mad3yttmsale,MATRIX,3-yr MAD of TTM Sales: It is defined as the mean absolute deviation of 12-quarter trailing 12-month sales deflated by the average of total assets.,0.8928,5,5
model77,mdl77_liquidityriskfactor_milliq,MATRIX,Stock Illiquidity: It is defined as the monthly average of the daily absolute return to the daily dollar trading volume ratio.,1.0,3,2
model77,mdl77_liquidityriskfactor_mktcappera,MATRIX,Stock's current market cap divided by the number of analysts providing Fiscal Year 1 earnings estimates.,1.0,6,5
model77,mdl77_liquidityriskfactor_mktlev,MATRIX,Stock's total market value plus the most recent reported quarterly book debt then divided by the market value.,1.0,1,1
model77,mdl77_liquidityriskfactor_monchgsip,MATRIX,Monthly Change in Short Interest Position: It is defined as the month-to-month change of the ratio of shares sold short divided by common shares outstanding.,1.0,18,12
model77,mdl77_liquidityriskfactor_netcashp,MATRIX,Net Cash to Equity: It is defined as most recently reported quarterly cash & equivalents less the long-term debt and current debt for a stock divided by its current market value.,0.9267,6,5
model77,mdl77_liquidityriskfactor_nfaldebt,MATRIX,Net Fixed Assets to Long-term Debt: It is defined as the most recent quarterly reported net fixed assets divided by the total long-term debt.,0.8263,2,2
model77,mdl77_liquidityriskfactor_nlassets,MATRIX,Natural Logarithm of Total Assets: It is defined as the natural logarithm of the most recent quarterly reported total assets.,1.0,2,2
model77,mdl77_liquidityriskfactor_nlmktcap,MATRIX,Natural Logarithm of Market Capitalization: It is defined as the natural logarithm of the cubic of a stock's total market value.,1.0,3,2
model77,mdl77_liquidityriskfactor_nlprice,MATRIX,Natural Logarithm of Closing Price: It is defined as the natural logarithm of the cubic of a stock's unadjusted closing price.,1.0,12,12
model77,mdl77_liquidityriskfactor_nlsales,MATRIX,Natural Logarithm of TTM Sales: It is defined as the natural logarithm of the cubic of a company's trailing 12-month sales.,1.0,33,21
model77,mdl77_liquidityriskfactor_nlvolcap,MATRIX,The natural logarithm of the quotient of the trailing 1-year average of the monthly volume to the trailing 1-year average of monthly market value of outstanding shares.,0.9903,27,12
model77,mdl77_liquidityriskfactor_numest,MATRIX,The number of analysts' earnings estimates for fiscal year 1 for a stock.,1.0,6,5
model77,mdl77_liquidityriskfactor_ocfratio,MATRIX,Operating Cash Flow Ratio: It is defined as a stock's most recently reported quarterly cash flow from operations divided by its current liabilities.,0.8186,3,2
model77,mdl77_liquidityriskfactor_ohlsonscore,MATRIX,"Ohlson Bankruptcy Score: It is a model assessing a company's probability of bankruptcy by considering firm size, capital structure, financial performance, and liquidity. It is derived from Ohlson (1980).",0.8125,13,3
model77,mdl77_liquidityriskfactor_oplev,MATRIX,Operating Leverage: It is defined as the percent change in the trailing 12-month operating income from the previous quarter divided by the percent change in trailing 12-month sales from the previous quarter.,0.9032,3,2
model77,mdl77_liquidityriskfactor_pcurlia,MATRIX,Current Liabilities-to-Price: It is defined as a stock's most recently reported quarterly current liabilities per share divided by its closing price.,0.8743,6,6
model77,mdl77_liquidityriskfactor_rerror60m,MATRIX,Regression Error of 60-Month CAPM: It is defined as the standard error of the slope of the least squares regression line for a stock's last 60-month monthly returns against the S&P 500 Index returns.,0.8259,35,17
model77,mdl77_liquidityriskfactor_rq,MATRIX,Quick Ratio: It is defined as the current assets less inventories from the most recent quarter divided by the total current liabilities from the most recent quarter.,0.8335,3,3
model77,mdl77_liquidityriskfactor_si_ratio,MATRIX,Short Interest Ratio: It is defined as the number of shares sold short divided by the average daily trading volume of the stock over the last 30 trading days.,1.0,93,19
model77,mdl77_liquidityriskfactor_sigma,MATRIX,Stock Return Volatility: It is defined as the standard deviation of a stock's monthly returns in the prior 60 months.,0.8258,1,1
model77,mdl77_liquidityriskfactor_sip,MATRIX,Short Interest Position: It is defined as the number of shares sold short divided by common shares outstanding,1.0,23,5
model77,mdl77_liquidityriskfactor_tobinq,MATRIX,"Tobin q: It is defined as the market value of equity (E) plus debt (D) divided by assets (A), or (E + D)/A. D is measured using book values.",0.9778,4,4
model77,mdl77_liquidityriskfactor_totalcov,MATRIX,Total Coverage: It equals (Cash Flow from Operations + Interest Paid + Tax Paid)/(Interest + Principal Paid).,0.8795,1,1
model77,mdl77_liquidityriskfactor_voctni,MATRIX,Interest Coverage: It is defined as the most recently reported quarterly operating income before depreciation divided by the quarterly long-term debt interest expenses.,0.8771,1,1
model77,mdl77_liquidityriskfactor_voldiff_pc,MATRIX,ATM Put Volatility - ATM Call Volatility: It is defined as the difference between the time weighted average implied volatility of the 2 nearest to expiration at the money put options and 2 nearest to expiration at the money call options,0.8652,5,5
model77,mdl77_liquidityriskfactor_volto,MATRIX,Trading Turnover Ratio: It is defined as the monthly total trading volume divided by the most recently reported total outstanding shares.,1.0,8,4
model77,mdl77_liquidityriskfactor_yoychgcr,MATRIX,Year-over-year Change in Current Ratio: It is defined as the most recent reported quarterly current ratio and the current ratio for the same quarter one year ago. Current ratio equals current assets divided by current liabilities.,0.829,5,1
model77,mdl77_liquidityriskfactor_yoychgda,MATRIX,Year-over-year Change in Leverage: It is defined as the difference between the most recent reported quarterly total liabilities as a percentage of the reported total assets and the percentage for the same quarter one year ago.,1.0,4,2
model77,mdl77_lumqca,MATRIX,Acquisition Multiple: It is defined as the most recent quarterly reported invested capital divided by the trailing 12-month EBITDA.,0.8219,57,20
model77,mdl77_managementsignalingmodule,MATRIX,Management Signaling Module,0.9838,1,1
model77,mdl77_momemtumanalystmodel_ghcfcfmtt_amq,MATRIX,"Change in TTM Free Cash Flow Rank: It is defined as the 2Q change in a stock's trailing twelve month free cash flow, divided by the absolute value of a stock's trailing twelve month free cash flow from two quarters ago.",0.9807,2,1
model77,mdl77_momemtumanalystmodel_htwrgspe_amq,MATRIX,"Earnings Growth Rank: It is defined as the one-quarter change in a stock's trailing twelve-month earnings per share, scaled by its recent closing stock price (E/P).",0.9459,2,2
model77,mdl77_momemtumanalystmodel_jdaksr_amq,MATRIX,"Risk Adjustments Rank: It is defined as the aggregation of five non-linear price and trading volume volatility and growth subfactors. This factor penalizes a stock with extremely high (or low) volume volatility, high standard deviation of monthly returns, and large intraday price high/low spreads, among other ideas.",0.9807,13,10
model77,mdl77_momemtumanalystmodel_qma_alpha6m,MATRIX,"Six-Month Alpha Change Rank: It is defined as the six-month change in a stock's twelve-month alpha, as calculated by a rolling CAPM regression.",0.9082,2,2
model77,mdl77_momemtumanalystmodel_qma_chgnowc,MATRIX,Change in Net Working Capital Rank: It is defined as the one-quarter change in a stock's recent net current working capital divided by total net operating assets from one quarter ago.,0.7424,1,1
model77,mdl77_momemtumanalystmodel_qma_composite,MATRIX,"The composite of the Earnings Momentum Rank, the Analyst Expectations Rank, the Earnings-Price Link Rank and the Relative Price Momentum Rank factors.",0.9759,3,1
model77,mdl77_momemtumanalystmodel_qma_condsurp,MATRIX,"Conditional Surprise Rank: It is defined as the average of a stock's recent earnings surprise, its cost of goods sold efficiency relative to its value categorization, and its sales growth strength relative to its growth categorization.",0.8955,4,2
model77,mdl77_momemtumanalystmodel_qma_earnexp,MATRIX,Analyst Expectations Rank: It is defined as the equal-weighted average of the Earnings Revisions and the Ratings Change Ranks.,0.9468,13,12
model77,mdl77_momemtumanalystmodel_qma_eplinkage,MATRIX,"The equal-weighted average of the Change in Free Cash Flow Rank, the Industry Relative 3-Month Return Rank, the Market Earnings Response Rank, and the Change in Net Working Capital Rank.",0.9722,5,3
model77,mdl77_momemtumanalystmodel_qma_estrev,MATRIX,"Estimate Revisions Rank: It is defined as the difference between the number of recent upward and downward revisions to both fiscal 1 year (FY1) and fiscal 2 year (FY2) EPS estimates over the past 4 weeks, scaled respectively by the total number of FY1 and FY2 estimates.",0.9319,15,13
model77,mdl77_momemtumanalystmodel_qma_indrelrtn3m,MATRIX,The difference of company's 3 months profit compared to its respective by industry classification.,0.9722,2,2
model77,mdl77_momemtumanalystmodel_qma_lagpricemo,MATRIX,"Lagged 12- to 1-Month Price MomRank: It is defined as the difference between a stock's lagged 12-month return and its recent 1-month return, scaled by the standard deviation of the 1-month return over the past year.",0.9288,2,1
model77,mdl77_momemtumanalystmodel_qma_mktresponse,MATRIX,"Market Earnings Response Rank: It is defined as the four-day return for a stock, spanning the two days before to the day after its recent quarterly earnings report.",0.9624,2,2
model77,mdl77_momemtumanalystmodel_qma_ratingchg,MATRIX,"The trend in sell-side analysts' consensus ratings (standardized 1 = strong buy to 5 = strong sell) revisions over the last four and eight weeks, respectively.",0.939,7,3
model77,mdl77_momemtumanalystmodel_qma_relpricemo,MATRIX,"Relative Price Momentum Rank: It is defined as the equal-weighted average of the Lagged 12- to 1-Month Price Momentum Rank, the Risk Adjustments Rank, and the 6-Month Alpha Change Rank.",0.929,1,1
model77,mdl77_momemtumanalystmodel_qma_repearnmom,MATRIX,Earnings Momentum Rank: It is defined as the equal weighted average of the Earnings Growth and Earnings Surprise Rankings.,0.9543,2,2
model77,mdl77_monchgsip,MATRIX,Monthly Change in Short Interest Position: It is defined as the month-to-month change of the ratio of shares sold short divided by common shares outstanding,0.967,17,12
model77,mdl77_mpnghc,MATRIX,1-Yr Change in Net Profit Margin: It is defined as the most recent quarterly net profit margin (NPM) minus the NPM 4 quarters ago. Net profit margin is net income divided by total sales.,0.9457,12,12
model77,mdl77_netcashp,MATRIX,Net Cash to Equity: It is defined as most recently reported quarterly cash & equivalents less the long-term debt and current debt for a stock divided by its current market value.,0.892,11,7
model77,mdl77_nlvolcap,MATRIX,The natural logarithm of the quotient of the trailing 1-year average of the monthly volume to the trailing 1-year average of monthly market value of outstanding shares.,0.9406,38,7
model77,mdl77_nnastp,MATRIX,Net Current Assets-to-Price: It is defined as the current assets per share minus total liabilities per share divided by the price.,0.7859,18,5
model77,mdl77_ocfast,MATRIX,Operating Cash Flow to Assets: It is defined as the trailing 12-month net cash flow from operations divided by the average total assets.,0.9206,48,22
model77,mdl77_ocfratio,MATRIX,Operating Cash Flow Ratio: It is defined as a stock's most recently reported quarterly cash flow from operations divided by its current liabilities.,0.7693,29,10
model77,mdl77_oearningmomentumfactor_dypeg,MATRIX,Reciprocal of Dividend Yield-adjusted PEG: It is defined as the reciprocal of a stock's forward 12-month P/E ratio divided by the total growth rate. The total growth rate is defined as the sum of the forecasted long-term growth rate and the indicated dividend yield.,0.8544,75,45
model77,mdl77_oearningmomentumfactor_fcfroey1p,MATRIX,Product of TTM FCF Yield and Forward ROE: It is defined as the trailing 12-month free cash flow per share multiplied by the next 4-quarter consensus earnings forecasts divided by the most recently reported book value per share scaled by its trading price.,0.9635,4,3
model77,mdl77_oearningmomentumfactor_fcus,MATRIX,"Standardized Unexpected Cash Flow: It is defined as the most recent quarterly operating cash flow minus that of 4 quarters ago, divided by the standard deviation of this difference over the preceding 8 quarters.",0.8552,68,23
model77,mdl77_oearningmomentumfactor_fqsurstd,MATRIX,Most Recent Earnings Surprise: It is defined as the most recent quarterly earnings surprise (actual fiscal quarter EPS less the consensus earnings estimate) adjusted by the standard deviation of analyst forecasts.,0.8962,1,1
model77,mdl77_oearningmomentumfactor_fy1epsskew,MATRIX,The skewness of the distribution of a series leading 12-month earnings consensus estimates.,0.8903,6,5
model77,mdl77_oearningmomentumfactor_gspea1q,MATRIX,1-Quarter Ahead EPS Growth: It is defined as a stock's most recent fiscal quarter consensus earnings forecast less the actual quarterly earnings recorded four quarters ago divided by its trading price.,0.9367,10,10
model77,mdl77_oearningmomentumfactor_gspea1y,MATRIX,"1-Year Ahead EPS Growth: It is defined as the most recent consensus earnings forecast for the next 4 quarters minus the last 4 quarters' reported earnings, deflated by trading price.",0.9039,2,2
model77,mdl77_oearningmomentumfactor_gspea2y,MATRIX,"2-Year Ahead EPS Growth: It is defined as the most recent consensus earnings forecast for fiscal year 2 minus the consensus earnings forecast for fiscal year 1, divided by trading price.",1.0,1,1
model77,mdl77_oearningmomentumfactor_gtl,MATRIX,Long-Term Growth Rate Estimates: It is defined as the consensus long-term growth forecast. It generally represents an expected annual increase in operating earnings over the company's next full business cycle.,0.9492,18,14
model77,mdl77_oearningmomentumfactor_gtlm6ghc,MATRIX,6-M Change in Long-term Growth Estimates: It is defined as the percent change in the most recent mean consensus long-term growth forecast as compared to those of 6 months ago.,0.9251,2,1
model77,mdl77_oearningmomentumfactor_lagegp,MATRIX,"Lagged Inverse of PEG Ratio: It is defined as the trailing 12-month earnings per share before extraordinary items times the change in yearly trailing 12-month sales per share growth rate, divided by trading price.",0.8682,24,12
model77,mdl77_oearningmomentumfactor_mrspe,MATRIX,"Street Revision Magnitude: It is defined as the 3-month change in the median FY1 consensus earnings forecast, scaled by the current mean earnings estimate.",0.8796,20,11
model77,mdl77_oearningmomentumfactor_numrevq1,MATRIX,"Net Number ofRevisions for Fiscal QTR 1: It is defined as the number of fiscal quarter 1 upward earnings forecast revisions less the number lowered within a month, divided by the total number of analyst forecasts.",0.9966,29,21
model77,mdl77_oearningmomentumfactor_numrevy1,MATRIX,"Net Number ofRevisions for Fiscal Year 1: It is defined as the weighted average of the number of FY1 analyst earnings forecasts raised less the number lowered within a month, divided by the total number of analyst forecasts.",1.0,14,10
model77,mdl77_oearningmomentumfactor_pelh,MATRIX,"Street Revision Confidence: It is defined as the sum of the 3-month change in the highest and lowest FY1 earnings estimate, scaled by month-end trading price.",1.0,2,2
model77,mdl77_oearningmomentumfactor_perg,MATRIX,"Risk-Adjusted PEG Ratio: It is defined as the stock price divided by the leading 12-month consensus earnings forecast, scaled by the average long-term growth rate estimate, and multiplied by the stock's 36-month beta.",0.8412,2,2
model77,mdl77_oearningmomentumfactor_pge,MATRIX,Estimates on the next 1-year average earnings scaled by company's prospects on growth and its stock price.,0.8578,48,26
model77,mdl77_oearningmomentumfactor_qepsferr,MATRIX,Prior Fiscal Quarter Forecast Error: It is defined as the difference between the actual earnings per share and consensus forecast scaled by the stock's price at the beginning of the quarter.,0.9193,20,15
model77,mdl77_oearningmomentumfactor_ratrev6m,MATRIX,Street Rating Revision: It is defined as the 6-month average of the change in the average analyst recommendation tracked by,0.9842,2,2
model77,mdl77_oearningmomentumfactor_rev1q1,MATRIX,"Revision in Fiscal QTR 1 EPS Forecasts: It is defined as the change in the current consensus earnings forecast for fiscal quarter 1 less the earnings forecast of one month ago, deflated by the trading price.",0.997,1,1
model77,mdl77_oearningmomentumfactor_rev3y1,MATRIX,"The change in the analysts' projection on company's performance for fiscal year 1 less that of three months ago, deflated by its price.",1.0,4,4
model77,mdl77_oearningmomentumfactor_rev3y2,MATRIX,"3-M Revision in FY2 EPS Forecasts: It is defined as the change in the current mean consensus earnings estimate for fiscal year 2 less that of 3 months ago, deflated by its trading price.",1.0,7,7
model77,mdl77_oearningmomentumfactor_rev6,MATRIX,"Averaged Last 6-M EPS Revisions for FY1: It is defined as the average of prior 6-month monthly changes in a stock's consensus analysts' earnings forecasts for fiscal year 1, scaled by previous month-end trading price.",0.9892,8,6
model77,mdl77_oearningmomentumfactor_salesurp,MATRIX,"Sales Surprise: It is defined as the most recent reported quarterly sales minus consensus sales forecasts, divided by the standard deviation of sales forecasts.",0.8556,7,6
model77,mdl77_oearningmomentumfactor_spe1yfvc,MATRIX,FY1 EPS Estimates Dispersion: It is defined as the standard deviation of analyst earnings estimates for fiscal year 1 divided by the mean consensus forecast.,0.9493,3,3
model77,mdl77_oearningmomentumfactor_spe2yfvc,MATRIX,FY2 EPS Forecast Dispersion: It is defined as the standard deviation of analyst earnings estimates for fiscal year 2 divided by the mean consensus forecast.,0.95,73,27
model77,mdl77_oearningmomentumfactor_stdevfy1epsp,MATRIX,Std Dev of FY1 EPS Estimates-to-Price: It is defined as the standard deviation of analyst forecasts for fiscal year 1 earnings scaled by closing price.,0.9542,2,2
model77,mdl77_oearningmomentumfactor_stdevfy2epsp,MATRIX,Std Dev of FY2 EPS Estimates-to-Price: It is defined as the standard deviation of analyst forecasts for fiscal year 2 earnings scaled by closing price.,0.9547,8,8
model77,mdl77_oearningmomentumfactor_stockrating,MATRIX,Street Consensus Rating: It is defined as the consensus recommendation for a company.,1.0,1,1
model77,mdl77_oearningmomentumfactor_sue,MATRIX,"Standardized Unexpected Earnings: It is defined as the most recent quarterly earnings per share minus that of 4 quarters ago, divided by the standard deviation of this difference over the preceding 8 quarters.",0.908,3,3
model77,mdl77_oearningmomentumfactor_surp,MATRIX,"Real Earnings Surprise: It is defined as the difference between the actual earnings per share and consensus forecasts prior to the announcement date, scaled by price at the end of the quarter.",0.955,19,14
model77,mdl77_oearningmomentumfactor_y2repsg,MATRIX,"2-Year Projected EPS Growth: It is defined as the most recent consensus earnings forecast for fiscal year 2 minus the most recently reported fiscal year earnings, deflated by trading price.",0.9863,7,6
model77,mdl77_oearningmomentumfactor_y3sur,MATRIX,"Volatility-adj 3-yr Projected EPS Growth: It is defined as the consensus earnings forecast for the current quarter minus the actual quarterly earnings 12 quarters ago, deflated by the standard deviation of the actual quarterly earnings.",0.8215,15,9
model77,mdl77_oearningsqualityfactor_ccacw,MATRIX,Working Capital Accruals: It equals to: Increase in Accounts Receivables + Increase in Inventory + Decrease in Accounts Payable and Accrued Liabilities + Decrease in Accrued Income Taxes + Increase (Decrease) in Assets (Liabilities).,0.8949,1,1
model77,mdl77_oearningsqualityfactor_chgsgasale,MATRIX,"Change in QTR SG&A Expenses vs Sales: It is defined as the difference between the yearly change in quarterly Selling, General and Administrative expenses and yearly change in quarterly sales.",0.8712,3,3
model77,mdl77_oearningsqualityfactor_chgshare,MATRIX,Percent Change in Shares Outstanding: It is defined as the percent change in a company's current number of outstanding shares as compared to the number of shares outstanding one year ago.,0.9903,43,31
model77,mdl77_oearningsqualityfactor_cogsinvt,MATRIX,Change in TTM COGS vs Inventory Level: It is defined as the absolute value of the difference between the yearly percent change in trailing 12-month cost of goods sold and the yearly percent change in inventory level.,0.6483,1,1
model77,mdl77_oearningsqualityfactor_cre,MATRIX,Earnings Response Coefficient: It is defined as the slope coefficient between market-adjusted returns around the time of corporate earnings announcements and yearly change in quarterly actual earnings per share tracked by.,0.837,9,8
model77,mdl77_oearningsqualityfactor_dpcapex,MATRIX,Change in TTM Depreciation vs CapEx: It is defined as the absolute value of the difference between the yearly percent change in trailing 12-month depreciation expense and the yearly percent change in trailing 12-month capital expenditure.,0.8888,3,3
model77,mdl77_oearningsqualityfactor_epschgetr,MATRIX,EPS from Change in Effective Tax Rate: It is defined as the trailing 12-month pre-tax income per share times the difference between the most recent trailing 12-month effective tax rate and that of 4 quarters ago. The effective tax rate is defined as total tax expense divided by pre-tax income.,0.8663,10,10
model77,mdl77_oearningsqualityfactor_indrelrecd_,MATRIX,Industry-Adjusted Doubtful Account Receivables: It is defined as a stock's asset-adjusted annual doubtful receivables minus the average of the receivables of all stocks in the same industry deflated by the standard deviation of these receivables.,0.5901,15,11
model77,mdl77_oearningsqualityfactor_lccau,MATRIX,Unexpected Change in Accrued Liabilities: It is defined as the difference between the most recent fiscal year's accrued liabilities and the expected accrued liabilities (multiplying the prior year's closing account balance by the growth in the trailing 12-month sales) scaled by the total assets.,0.6559,3,2
model77,mdl77_oearningsqualityfactor_opincltd,MATRIX,Change in TTM Oper Income vs LT Debt: It is defined as the difference between the yearly percent change in operating income and the yearly percent change in long-term debt.,0.7587,2,2
model77,mdl77_oearningsqualityfactor_pau,MATRIX,Unexpected Change in Accounts Payable: It is defined as the difference between current accounts payable and the expected level of accounts payable (multiplying the prior year's closing account balance by the growth in costs of goods sold in the trailing 12 months) scaled by the total assets.,0.821,7,5
model77,mdl77_oearningsqualityfactor_pedu,MATRIX,Unexpected Change in Depreciation: It is defined as the difference between the trailing 12-month depreciation expenses and the expected level of depreciation expenses (multiplying the prior year's closing account balance by the growth in total fixed assets) scaled by the total assets.,0.9202,8,5
model77,mdl77_oearningsqualityfactor_rau,MATRIX,Unexpected Change in Accounts Receivable: It is defined as the difference between current accounts receivable and the expected level of accounts receivable (multiplying the prior year's closing account balance by the growth in sales in the trailing 12 months) scaled by the total assets.,0.9056,2,2
model77,mdl77_oearningsqualityfactor_saleeps,MATRIX,Change in TTM Sales vs EPS: It is defined as the absolute value of the difference between the yearly percent change in trailing 12-month sales per share and the yearly percent change in trailing 12-month diluted earnings per share before extraordinary items.,0.8255,16,11
model77,mdl77_oearningsqualityfactor_salegpm,MATRIX,Change in QTR Sales vs. Gross Margin: It is defined as the difference between the yearly change in most recent reported quarterly sales and the yearly change in the quarterly gross profit margin.,0.8959,6,6
model77,mdl77_oearningsqualityfactor_salerec,MATRIX,Change in TTM Sales vs Accounts Receivable: It is defined as the difference between the yearly percent change in trailing 12-month sales and the yearly percent change in accounts receivable.,0.8956,9,8
model77,mdl77_oearningsqualityfactor_spefcn,MATRIX,Change in TTM EPS vs. Oper Cash Flows: It is defined as the absolute value of the difference between the yearly percent change in trailing 12-month operating cash flow per share and the yearly percent change in trailing 12-month diluted EPS before extraordinary items.,0.8109,18,10
