dataset,field_id,type,description,coverage,alphaCount,userCount
news12,spy_etf_closing_price,VECTOR,Price of SPY ETF at close of session,0.9449,1,1
news12,spy_etf_closing_price_2,VECTOR,Closing price of the SPY ETF (S&P 500) for the after-hours Day 1 session,0.9677,0,0
news12,spy_etf_closing_price_3,VECTOR,"Closing price of the SPY (S&P 500 ETF) at the end of the after-hours session, Day 1",0.9677,0,0
news12,spy_etf_closing_price_4,VECTOR,Closing price of SPY ETF for the session,0.9449,0,0
news12,spy_etf_closing_price_4_1555,VECTOR,Closing price of SPY ETF (market benchmark) during the session,1.0,0,0
news12,spy_etf_closing_price_5,VECTOR,Closing price of SPY ETF (S&P 500 proxy) for the session,1.0,0,0
news12,spy_etf_closing_price_value,VECTOR,Closing price of SPY ETF in the main session,1.0,1,1
news12,spy_etf_last_price,VECTOR,Last traded price of SPY ETF (S&P 500) used as market proxy on Day 1,1.0,5,2
news12,spy_etf_last_price_2,VECTOR,Last traded price for the SPY ETF (S&P 500 index proxy) at the time of the news event,0.9456,1,1
news12,spy_etf_last_price_3,VECTOR,"Last traded price of SPY (S&P 500 ETF) at the moment the news was published in after-hours, Day 1",0.9677,1,1
news12,spy_etf_last_price_4,VECTOR,Last price of the SPY ETF at the time of the news,0.9456,2,2
news12,spy_etf_last_price_4_1555,VECTOR,Last traded price of the SPY ETF at the time of the news,1.0,0,0
news12,spy_etf_last_price_all,VECTOR,Last traded price of SPY ETF for day 1 in 'All Filter',1.0,0,0
news12,spy_etf_last_trade_price,VECTOR,Last price of SPY ETF at the moment the news was reported,1.0,1,1
news12,spy_etf_last_trade_price_3,VECTOR,Last Price of the SPY at the time of the news,1.0,0,0
news12,spy_etf_session_close_price,VECTOR,Closing price of SPY ETF (S&P 500 proxy) for day 1 in 'All Filter',1.0,0,0
news12,stddev_of_session_price_range,VECTOR,"(RangeAmt-AvgRange)/RangeStdDev, price range deviation versus 30-day average and standard deviation for After Hours Day 1",0.8548,1,1
news12,stddev_of_session_price_range_filter,VECTOR,(RangeAmt-AvgRange)/RangeStdDev where AvgRange is the average daily range and RangeStdDev is one standard deviation of daily range over previous 30 calendar days,0.8548,0,0
news12,stddev_of_trading_volume,VECTOR,"(CurrentVolume - AvgVol)/VolStDev, volume deviation versus 30-day average and standard deviation",0.9641,0,0
news12,stddev_of_trading_volume_filter,VECTOR,Z-score of current volume vs. 30-day average daily volume and its standard deviation,0.9641,0,0
news12,ten_minute_price_change_pct,VECTOR,Percent price change in the first ten minutes after news release.,0.7639,1,1
news12,ten_minute_price_change_pct_2,VECTOR,Percent change in price during the first ten minutes after event.,0.6351,0,0
news12,ten_minute_price_change_pct_3,VECTOR,Percent price change in the first ten minutes after the event.,0.999,0,0
news12,ten_minute_price_change_percent,VECTOR,Percent price change in the first ten minutes after news release.,1.0,0,0
news12,ten_minute_price_change_percent_2,VECTOR,"Return, price, or analytic data for the 10 minutes after the news event",0.7639,0,0
news12,third_minimum_gain_loss_time,VECTOR,The minimum elapsed time among upward or downward moves (L or S) for the 3 minute bucket after the event in the pre-market session,0.5801,1,1
news12,thirty_day_moving_average_volume,VECTOR,30-day moving average of session trading volume,0.958,6,6
news12,thirty_day_moving_average_volume_2,VECTOR,30-day moving average session volume,1.0,4,4
news12,thirty_day_moving_average_volume_3,VECTOR,Change or movement in trading volume during the filter period on Day 1,1.0,3,3
news12,thirty_day_moving_average_volume_afterhours,VECTOR,30-day moving average of session volume,0.9638,5,3
news12,thirty_day_moving_avg_volume,VECTOR,30-day moving average of trading volume.,1.0,5,5
news12,thirty_day_moving_avg_volume_2,VECTOR,30 day moving average session volume,1.0,3,3
news12,thirty_day_moving_avg_volume_filter,VECTOR,Moving average of session volume over the previous 30 days,0.9638,1,1
news12,thirty_day_moving_volume,VECTOR,30-day moving average session volume,0.958,0,0
news12,thirty_day_moving_volume_2_1555,VECTOR,30-day moving average of session volume,1.0,3,3
news12,thirty_minute_price_change_pct,VECTOR,Percent price change in the first thirty minutes after news release.,0.8037,0,0
news12,thirty_minute_price_change_pct_all,VECTOR,Analytics/statistics from the last 30 minute interval in the session,1.0,0,0
news12,thirty_minute_price_change_percent,VECTOR,"Return, price, or analytic data for the 30 minutes after the news event",0.8037,1,1
news12,thirty_minute_price_change_percent_afterhours,VECTOR,Return or price change in the 30 minutes after the news in after-hours Day 1,0.7008,0,0
news12,thirty_second_price_change_pct,VECTOR,Percent price change in the thirty seconds after news release.,0.6585,2,2
news12,thirty_second_price_change_pct_2,VECTOR,Percent change in price during the first thirty seconds after event.,0.3637,0,0
news12,thirty_second_price_change_pct_3,VECTOR,Percent price change in the thirty seconds after the event.,1.0,0,0
news12,thirty_second_price_change_pct_pre,VECTOR,"Return, price, or analytic data for the 30 seconds after the news event",0.6585,1,1
news12,thirty_second_price_change_percent,VECTOR,Return or price metric for 30-second interval after the news event,1.0,0,0
news12,thirty_second_price_change_percent_2_1555,VECTOR,Percent price change in the thirty seconds after news release.,0.9601,0,0
news12,total_tick_count,VECTOR,Total number of recorded trade ticks for the data session/event,1.0,6,6
news12,total_tick_count_2,VECTOR,Total number of trade ticks recorded during the trading day,0.9633,5,5
news12,total_tick_count_3,VECTOR,Total number of trade ticks for the trading day,0.9665,2,2
news12,total_tick_count_4_1555,VECTOR,Total number of tick trades for that trading day,1.0,3,3
news12,total_tick_count_for_day_2,VECTOR,Total number of trades (ticks) for the trading day,0.9665,0,0
news12,total_tick_count_for_session,VECTOR,Total trade tick count on day 1 in 'All Filter' module,1.0,10,9
news12,total_tick_count_pre,VECTOR,Total number of trade ticks for the trading day,0.9633,1,1
news12,trading_volume_deviation_std_1555,VECTOR,(Current session volume - 30 day average volume) / standard deviation of volume over 30 days,1.0,0,0
news12,trading_volume_standard_deviation_2,VECTOR,Z-score of current session volume relative to 30-day average and standard deviation,0.9394,0,0
news12,trading_volume_standard_deviation_3,VECTOR,Standard deviation of trading volume over the filter period on Day 1,1.0,0,0
news12,two_hour_price_change_percent,VECTOR,Price or return analytics for a 120-minute window after the news event,1.0,0,0
news12,volume_at_close,VECTOR,"Total trade volume at the end of the session/day (close volume) for the relevant security on event day, ""All"" session",1.0,1,1
news12,volume_at_market_open_1555,VECTOR,Trading volume at the main session’s market open,1.0,3,3
news12,volume_at_open,VECTOR,Trading volume at market open.,1.0,6,6
news12,volume_at_session_close_2,VECTOR,Volume traded at session close,0.9488,0,0
news12,volume_at_session_close_2_1555,VECTOR,Trading volume at session close,1.0,0,0
news12,volume_standard_deviation,VECTOR,Standard deviation of trading volume following the event on Day 1,1.0,0,0
news12,volume_standard_deviation_2,VECTOR,(CurrentVolume minus average volume) divided by the standard deviation of daily volume over the previous 30 calendar days for the pre-market session,0.9394,1,1
news12,volume_to_moving_average_ratio,VECTOR,Current session trading volume divided by a reference or moving average volume (Curr_Vol / Mov_Vol),0.9524,0,0
news12,volume_to_moving_avg_ratio,VECTOR,Trading volume ratio relative to a baseline or prior period in the session,1.0,4,3
news12,vwap_after_hours,VECTOR,Post session volume weighted average price,0.9095,1,1
news12,vwap_after_session,VECTOR,Volume weighted average price after the session following news in after-hours Day 1,0.9664,0,0
news12,vwap_all_sessions,VECTOR,Volume weighted average price of all sessions combined,0.9633,0,0
news12,vwap_all_sessions_4_1555,VECTOR,Volume-weighted average price across all trading sessions on event day,1.0,0,0
news12,vwap_all_sessions_pre,VECTOR,Volume-weighted average price for trades across all time periods within the session,0.9633,0,0
news12,vwap_from_news_to_close,VECTOR,Volume-weighted average price from the time of the news event to the end of the session,0.941,0,0
news12,vwap_from_news_to_close_2_1555,VECTOR,Volume-weighted average price from news event time to end of session,1.0,0,0
news12,vwap_from_news_to_session_end,VECTOR,Volume-weighted average price from the time of news until session end,0.941,0,0
news12,vwap_main_session_1555,VECTOR,Volume-weighted average price during main market session,1.0,1,1
news12,vwap_post_event_to_close,VECTOR,"Volume-weighted average price from the time of news through end of the after-hours session, Day 1",0.8376,0,0
news12,vwap_post_session,VECTOR,Volume-weighted average price for trades after the news event in the pre-market session,0.9095,0,0
news12,vwap_post_session_2_1555,VECTOR,Volume-weighted average price for post-session trading,1.0,1,1
news12,vwap_pre_market,VECTOR,Volume weighted average price in the pre-market session,0.9439,0,0
news12,vwap_pre_session_1555,VECTOR,Volume-weighted average price during pre-market session,0.9661,0,0
